time_sec	queue_density
71.7333	0.824059
71.8	0.824944
71.8667	0.825476
71.9333	0.823315
72	0.825228
72.0667	0.825617
72.1333	0.825157
72.2	0.82544
72.2667	0.825511
72.3333	0.825121
72.4	0.826574
72.4667	0.826361
72.5333	0.826786
72.6	0.827495
72.6667	0.82792
72.7333	0.828168
72.8	0.827282
72.8667	0.826892
72.9333	0.827424
73	0.827034
73.0667	0.826184
73.1333	0.825971
73.2	0.826822
73.2667	0.827247
73.3333	0.827388
73.4	0.826609
73.4667	0.827707
73.5333	0.827849
73.6	0.827601
73.6667	0.827955
73.7333	0.827707
73.8	0.827849
73.8667	0.828238
73.9333	0.828734
74	0.828911
74.0667	0.827176
74.1333	0.825901
74.2	0.825369
74.2667	0.824519
74.3333	0.823421
74.4	0.824236
74.4667	0.823138
74.5333	0.822748
74.6	0.823173
74.6667	0.823244
74.7333	0.823386
74.8	0.822252
74.8667	0.822146
74.9333	0.820942
75	0.820906
75.0667	0.821331
75.1333	0.821083
75.2	0.820162
75.2667	0.819702
75.3333	0.821119
75.4	0.820694
75.4667	0.820127
75.5333	0.819595
75.6	0.816939
75.6667	0.820233
75.7333	0.823563
75.8	0.822571
75.8667	0.824023
75.9333	0.824838
76	0.823244
76.0667	0.824484
76.1333	0.823138
76.2	0.820021
76.2667	0.821862
76.3333	0.821862
76.4	0.823067
76.4667	0.820694
76.5333	0.821437
76.6	0.821756
76.6667	0.822748
76.7333	0.822358
76.8	0.823421
76.8667	0.823669
76.9333	0.823669
77	0.820233
77.0667	0.818958
77.1333	0.817541
77.2	0.812759
77.2667	0.810634
77.3333	0.810988
77.4	0.798909
77.4667	0.799972
77.5333	0.798059
77.6	0.798165
77.6667	0.803904
77.7333	0.804081
77.8	0.806773
77.8667	0.810173
77.9333	0.812653
78	0.816868
78.0667	0.819064
78.1333	0.822217
78.2	0.82211
78.2667	0.821473
78.3333	0.821685
78.4	0.822571
78.4667	0.820623
78.5333	0.821615
78.6	0.821969
78.6667	0.822146
78.7333	0.822146
78.8	0.822146
78.8667	0.822854
78.9333	0.823775
79	0.823173
79.0667	0.826042
79.1333	0.825723
79.2	0.826857
79.2667	0.826574
79.3333	0.827282
79.4	0.82714
79.4667	0.828876
79.5333	0.828309
79.6	0.827424
79.6667	0.828664
79.7333	0.828451
79.8	0.829939
79.8667	0.829337
79.9333	0.829691
80	0.829053
80.0667	0.828947
80.1333	0.831108
80.2	0.830647
80.2667	0.830753
80.3333	0.829797
80.4	0.829514
80.4667	0.829337
80.5333	0.83001
80.6	0.830399
80.6667	0.83047
80.7333	0.830683
80.8	0.830045
80.8667	0.830541
80.9333	0.831108
81	0.831604
81.0667	0.830895
81.1333	0.831426
81.2	0.830258
81.2667	0.828522
81.3333	0.828203
81.4	0.82668
81.4667	0.827884
81.5333	0.82714
81.6	0.826715
81.6667	0.826184
81.7333	0.825723
81.8	0.825653
81.8667	0.826644
81.9333	0.82629
82	0.825971
82.0667	0.826644
82.1333	0.826007
82.2	0.826786
82.2667	0.825086
82.3333	0.825865
82.4	0.829089
82.4667	0.829266
82.5333	0.828841
82.6	0.828947
82.6667	0.828026
82.7333	0.827636
82.8	0.827813
82.8667	0.826822
82.9333	0.828876
83	0.82877
83.0667	0.829195
83.1333	0.827778
83.2	0.827495
83.2667	0.826644
83.3333	0.826715
83.4	0.828628
83.4667	0.82707
83.5333	0.82792
83.6	0.826786
83.6667	0.827176
83.7333	0.826822
83.8	0.824023
83.8667	0.823917
83.9333	0.823846
84	0.822677
84.0667	0.813893
84.1333	0.815805
84.2	0.817258
84.2667	0.817364
84.3333	0.817187
84.4	0.816868
84.4667	0.817399
84.5333	0.817541
84.6	0.817328
84.6667	0.815947
84.7333	0.816585
84.8	0.818533
84.8667	0.817151
84.9333	0.818887
85	0.817895
85.0667	0.817399
85.1333	0.818462
85.2	0.817895
85.2667	0.819879
85.3333	0.820056
85.4	0.819241
85.4667	0.820127
85.5333	0.82211
85.6	0.822146
85.6667	0.821331
85.7333	0.820906
85.8	0.819879
85.8667	0.819383
85.9333	0.819348
86	0.818781
86.0667	0.81786
86.1333	0.817612
86.2	0.81662
86.2667	0.816407
86.3333	0.816655
86.4	0.814672
86.4667	0.816691
86.5333	0.815699
86.6	0.815699
86.6667	0.818604
86.7333	0.818108
86.8	0.817435
86.8667	0.818214
86.9333	0.817966
87	0.816762
87.0667	0.818249
87.1333	0.817541
87.2	0.81662
87.2667	0.817789
87.3333	0.816903
87.4	0.816337
87.4667	0.812688
87.5333	0.813042
87.6	0.813857
87.6667	0.812653
87.7333	0.812617
87.8	0.811271
87.8667	0.812476
87.9333	0.813609
88	0.813042
88.0667	0.80989
88.1333	0.810067
88.2	0.810209
