time_sec	dynamic_density
46.1333	0.00498464
46.2	0.107499
46.2667	0.266114
46.3333	0.0463979
46.4	0.103956
46.4667	0.0739858
46.5333	0.150668
46.6	0.0919493
46.6667	0.0479184
46.7333	0.0305662
46.8	0.00890338
46.8667	0.00655213
46.9333	0.0159414
47	0.134225
47.0667	0.0799737
47.1333	0.092545
47.2	0.0127594
47.2667	0.127328
47.3333	0.0959465
47.4	0.186955
47.4667	0.0706314
47.5333	0.137516
47.6	0.110603
47.6667	0.0886576
47.7333	0.158552
47.8	0.119647
47.8667	0.146467
47.9333	0.156938
48	0.222005
48.0667	0.144178
48.1333	0.20216
48.2	0.199056
48.2667	0.122155
48.3333	0.175121
48.4	0.0570882
48.4667	0.180184
48.5333	0.13968
48.6	0.169102
48.6667	0.147329
48.7333	0.101683
48.8	0.181751
48.8667	0.159587
48.9333	0.150072
49	0.136466
49.0667	0.033999
49.1333	0.0600978
49.2	0.0308954
49.2667	0.0332152
49.3333	0.0880306
49.4	0.0712114
49.4667	0.0537338
49.5333	0.0490156
49.6	0.231786
49.6667	0.0958838
49.7333	0.0876544
49.8	0.0292965
49.8667	0.0553169
49.9333	0.099536
50	0.148881
50.0667	0.0269296
50.1333	0.0234341
50.2	0.0116465
50.2667	0.0243119
50.3333	0.0605681
50.4	0.0194213
50.4667	0.0912126
50.5333	0.0875133
50.6	0.0106747
50.6667	0.0395636
50.7333	0.0685936
50.8	0.0152988
50.8667	0.00534516
50.9333	0.0599097
51	0.0308013
51.0667	0.0122735
51.1333	0.0088877
51.2	0.014421
51.2667	0.120713
51.3333	0.0573077
51.4	0.025895
51.4667	0.114176
51.5333	0.0757571
51.6	0.00822936
51.6667	0.0113487
51.7333	0.0577936
51.8	0.0171014
51.8667	0.0282306
51.9333	0.0998652
52	0.0392031
52.0667	0.00614459
52.1333	0.0115054
52.2	0.0137313
52.2667	0.0210515
52.3333	0.0278858
52.4	0.0337952
52.4667	0.028262
52.5333	0.0371497
52.6	0.0236692
52.6667	0.0235595
52.7333	0.0528873
52.8	0.0385604
52.8667	0.0431689
52.9333	0.211157
53	0.0624177
53.0667	0.035927
53.1333	0.0532165
53.2	0.0422284
53.2667	0.0492978
53.3333	0.071133
53.4	0.064769
53.4667	0.0785786
53.5333	0.0607248
53.6	0.0550034
53.6667	0.0095774
53.7333	0.0719481
53.8	0.0638598
53.8667	0.0633112
53.9333	0.083093
54	0.077403
54.0667	0.0664148
54.1333	0.0174149
54.2	0.0817606
54.2667	0.100022
54.3333	0.0574644
54.4	0.0456768
54.4667	0.116904
54.5333	0.0241081
54.6	0.241614
54.6667	0.037761
54.7333	0.0906483
54.8	0.0856794
54.8667	0.0364756
54.9333	0.0835319
55	0.101809
55.0667	0.120603
55.1333	0.137924
55.2	0.0779516
55.2667	0.0619004
55.3333	0.0512885
55.4	0.0367264
55.4667	0.0457866
55.5333	0.0664618
55.6	0.0411468
55.6667	0.0291868
55.7333	0.0771835
55.8	0.0849113
55.8667	0.0623707
55.9333	0.0584206
56	0.056712
56.0667	0.0883284
56.1333	0.0965735
56.2	0.0436391
56.2667	0.245768
56.3333	0.101182
56.4	0.0933601
56.4667	0.0719951
56.5333	0.0687661
56.6	0.052903
56.6667	0.0719951
56.7333	0.100524
56.8	0.0690012
56.8667	0.0492351
56.9333	0.0531852
57	0.0798326
57.0667	0.0473697
57.1333	0.0607405
57.2	0.0363659
57.2667	0.0349395
57.3333	0.0558185
57.4	0.100586
57.4667	0.135541
57.5333	0.0801147
57.6	0.0878425
57.6667	0.0630604
57.7333	0.0587027
57.8	0.0803812
57.8667	0.0423694
57.9333	0.299909
58	0.0808044
58.0667	0.0710703
58.1333	0.0992695
58.2	0.0850837
58.2667	0.0939871
58.3333	0.0615399
58.4	0.0935952
58.4667	0.0980626
58.5333	0.0712741
58.6	0.0702709
58.6667	0.0456768
58.7333	0.145417
58.8	0.0735156
58.8667	0.0333877
58.9333	0.116026
59	0.0497367
59.0667	0.0379961
59.1333	0.0619318
59.2	0.0665402
59.2667	0.0663521
59.3333	0.0667597
59.4	0.0447363
59.4667	0.025127
59.5333	0.0274939
59.6	0.0313813
59.6667	0.0537338
59.7333	0.0696595
59.8	0.044125
59.8667	0.0481848
59.9333	0.0587341
60	0.0433099
60.0667	0.058499
60.1333	0.091871
60.2	0.0583892
60.2667	0.27439
60.3333	0.0891278
60.4	0.0871998
60.4667	0.0343438
60.5333	0.0634052
60.6	0.0374632
60.6667	0.0451752
60.7333	0.0688601
60.8	0.0423851
60.8667	0.0248135
60.9333	0.0537338
61	0.0239043
61.0667	0.0280112
61.1333	0.0364129
61.2	0.0180105
61.2667	0.0318515
61.3333	0.0631074
61.4	0.076149
61.4667	0.0212239
61.5333	0.00949903
61.6	0.0142329
61.6667	0.0397674
61.7333	0.0417268
61.8	0.0273371
61.8667	0.0251583
61.9333	0.295081
62	0.0285598
62.0667	0.0706941
62.1333	0.0756787
62.2	0.0122421
62.2667	0.0422911
62.3333	0.076917
62.4	0.0349238
62.4667	0.0419305
62.5333	0.041617
62.6	0.0345319
62.6667	0.0366167
62.7333	0.0571823
62.8	0.0450969
62.8667	0.045959
62.9333	0.0577936
63	0.0374318
63.0667	0.042244
63.1333	0.112515
63.2	0.0437488
63.2667	0.0529971
63.3333	0.0600508
63.4	0.0490626
63.4667	0.0807574
63.5333	0.0410527
63.6	0.296382
63.6667	0.0337325
63.7333	0.0532322
63.8	0.0254561
63.8667	0.0173992
63.9333	0.076243
64	0.07745
64.0667	0.0633739
64.1333	0.0709762
64.2	0.0452379
64.2667	0.0347671
64.3333	0.038482
64.4	0.0677315
64.4667	0.0781397
64.5333	0.0530754
64.6	0.00833908
64.6667	0.0108001
64.7333	0.0274939
64.8	0.0333563
64.8667	0.0782651
64.9333	0.0402847
65	0.0306289
65.0667	0.0668851
65.1333	0.059894
65.2	0.0419305
65.2667	0.188585
65.3333	0.116512
65.4	0.0658662
65.4667	0.061634
65.5333	0.0564769
65.6	0.0561164
65.6667	0.0619161
65.7333	0.0412722
65.8	0.0301586
65.8667	0.0548937
65.9333	0.043357
66	0.0643928
66.0667	0.0492194
66.1333	0.0656311
66.2	0.0651765
66.2667	0.0327763
66.3333	0.0500972
66.4	0.0354254
66.4667	0.0310051
66.5333	0.103094
66.6	0.0422597
66.6667	0.082419
66.7333	0.0538749
66.8	0.0432629
66.8667	0.0355195
66.9333	0.296304
67	0.122923
67.0667	0.068672
67.1333	0.108236
67.2	0.0676531
67.2667	0.0581855
67.3333	0.0532008
67.4	0.0560693
67.4667	0.0590476
67.5333	0.0598
67.6	0.05295
67.6667	0.0640636
67.7333	0.0423224
67.8	0.0495172
67.8667	0.0600194
67.9333	0.0495486
68	0.0593141
68.0667	0.0843627
68.1333	0.0883911
68.2	0.0677629
68.2667	0.079425
68.3333	0.0458022
68.4	0.0547683
68.4667	0.0749107
68.5333	0.068578
68.6	0.0824033
68.6667	0.0716816
68.7333	0.0484043
68.8	0.0481378
68.8667	0.0523074
68.9333	0.0413035
69	0.299455
69.0667	0.123095
