time_sec	Dynamic_density
28.8667	0.156217
28.9333	0.201404
29	0.172946
29.0667	0.186528
29.1333	0.234976
29.2	0.180705
29.2667	0.198449
29.3333	0.234211
29.4	0.199433
29.4667	0.195232
29.5333	0.238079
29.6	0.309114
29.6667	0.223862
29.7333	0.267141
29.8	0.219963
29.8667	0.195259
29.9333	0.261309
30	0.223404
30.0667	0.225112
30.1333	0.240626
30.2	0.223282
30.2667	0.228372
30.3333	0.248244
30.4	0.230042
30.4667	0.223607
30.5333	0.24491
30.6	0.235461
30.6667	0.256407
30.7333	0.237926
30.8	0.246285
30.8667	0.247598
30.9333	0.251567
31	0.253911
31.0667	0.266016
31.1333	0.254173
31.2	0.263786
31.2667	0.340217
31.3333	0.329072
31.4	0.269014
31.4667	0.280362
31.5333	0.282686
31.6	0.257336
31.6667	0.250004
31.7333	0.242809
31.8	0.262607
31.8667	0.250192
31.9333	0.263833
32	0.273465
32.0667	0.252339
32.1333	0.259754
32.2	0.259648
32.2667	0.263614
32.3333	0.221628
32.4	0.257547
32.4667	0.241586
32.5333	0.166703
32.6	0.257489
32.6667	0.249079
32.7333	0.212784
32.8	0.26118
32.8667	0.231848
32.9333	0.236163
33	0.292667
33.0667	0.165794
33.1333	0.147047
33.2	0.111962
33.2667	0.0694127
33.3333	0.148101
33.4	0.0693186
33.4667	0.0525072
33.5333	0.074605
33.6	0.0748166
33.6667	0.0847937
33.7333	0.0952763
33.8	0.0673122
33.8667	0.0836926
33.9333	0.101307
34	0.0783827
34.0667	0.0809534
34.1333	0.103823
34.2	0.0960562
34.2667	0.114443
34.3333	0.143011
34.4	0.108439
34.4667	0.107593
34.5333	0.136317
34.6	0.268583
34.6667	0.167471
34.7333	0.120027
34.8	0.13089
34.8667	0.111653
34.9333	0.146965
35	0.149112
35.0667	0.173824
35.1333	0.175567
35.2	0.13232
35.2667	0.146639
35.3333	0.135381
35.4	0.128891
35.4667	0.134852
35.5333	0.12007
35.6	0.131995
35.6667	0.125129
35.7333	0.118996
35.8	0.115521
35.8667	0.0815177
35.9333	0.118487
36	0.118217
36.0667	0.137869
36.1333	0.106864
36.2	0.106519
36.2667	0.236112
36.3333	0.156405
36.4	0.124639
36.4667	0.123962
36.5333	0.163537
36.6	0.118985
36.6667	0.136525
36.7333	0.152368
36.8	0.129432
36.8667	0.144507
36.9333	0.142074
37	0.122672
37.0667	0.137473
37.1333	0.131956
37.2	0.146306
37.2667	0.188374
37.3333	0.183777
37.4	0.244655
37.4667	0.266768
37.5333	0.247269
37.6	0.301888
37.6667	0.301394
37.7333	0.231335
37.8	0.314628
37.8667	0.235285
37.9333	0.249295
38	0.2581
38.0667	0.230504
38.1333	0.155057
38.2	0.240932
38.2667	0.178832
38.3333	0.148701
38.4	0.135345
38.4667	0.107903
38.5333	0.0949237
38.6	0.0967616
38.6667	0.115912
38.7333	0.0980116
38.8	0.106931
38.8667	0.14687
38.9333	0.137869
39	0.0905582
39.0667	0.132297
39.1333	0.136435
39.2	0.103126
39.2667	0.0779007
39.3333	0.108432
39.4	0.12953
39.4667	0.12808
39.5333	0.0912283
39.6	0.202293
39.6667	0.136791
39.7333	0.132328
39.8	0.105716
39.8667	0.0847859
39.9333	0.129268
40	0.0977608
40.0667	0.10146
40.1333	0.111096
40.2	0.102361
40.2667	0.125913
40.3333	0.129428
40.4	0.116786
40.4667	0.111567
40.5333	0.142121
40.6	0.113448
40.6667	0.135373
40.7333	0.1248
40.8	0.0970202
40.8667	0.128115
40.9333	0.124734
41	0.11603
41.0667	0.1304
41.1333	0.131176
41.2	0.127708
41.2667	0.288137
41.3333	0.174858
41.4	0.136215
41.4667	0.136141
41.5333	0.139691
41.6	0.112397
41.6667	0.136196
41.7333	0.148904
41.8	0.16126
41.8667	0.145577
41.9333	0.16144
42	0.16476
42.0667	0.131337
42.1333	0.139397
42.2	0.119592
42.2667	0.139621
42.3333	0.150687
42.4	0.127265
42.4667	0.126885
42.5333	0.111904
42.6	0.121622
42.6667	0.12663
42.7333	0.0989286
42.8	0.106527
42.8667	0.0955115
42.9333	0.272968
43	0.136212
43.0667	0.120117
43.1333	0.132171
43.2	0.101836
43.2667	0.104532
43.3333	0.121383
43.4	0.115701
43.4667	0.111962
43.5333	0.128354
43.6	0.113479
43.6667	0.116065
43.7333	0.132814
43.8	0.0978314
43.8667	0.107687
43.9333	0.116986
44	0.134044
44.0667	0.131376
44.1333	0.115474
44.2	0.129436
44.2667	0.126281
44.3333	0.123777
44.4	0.117002
44.4667	0.132653
44.5333	0.116559
44.6	0.286879
44.6667	0.177452
44.7333	0.149331
44.8	0.137673
44.8667	0.146996
44.9333	0.158454
45	0.121336
45.0667	0.137771
45.1333	0.134793
45.2	0.145413
45.2667	0.141255
45.3333	0.143743
45.4	0.129025
45.4667	0.131591
45.5333	0.129989
45.6	0.105845
45.6667	0.117617
45.7333	0.114223
45.8	0.11563
45.8667	0.125862
45.9333	0.13464
46	0.124549
46.0667	0.122288
46.1333	0.117852
46.2	0.121301
46.2667	0.288988
46.3333	0.167659
46.4	0.180427
46.4667	0.18152
46.5333	0.159936
46.6	0.181685
46.6667	0.161809
46.7333	0.169466
46.8	0.144656
46.8667	0.15135
46.9333	0.134648
47	0.132097
47.0667	0.137391
47.1333	0.145773
47.2	0.150515
47.2667	0.144127
47.3333	0.131862
47.4	0.156887
47.4667	0.158866
47.5333	0.135283
47.6	0.190224
47.6667	0.14446
47.7333	0.0899586
47.8	0.134922
47.8667	0.105014
47.9333	0.209974
48	0.161965
48.0667	0.134863
48.1333	0.110802
48.2	0.156946
48.2667	0.12183
48.3333	0.0904249
48.4	0.150997
48.4667	0.126822
48.5333	0.0793545
48.6	0.106895
48.6667	0.0920081
48.7333	0.110873
48.8	0.0978549
48.8667	0.0936853
48.9333	0.0884695
49	0.107801
49.0667	0.0873683
49.1333	0.0755494
49.2	0.0732138
49.2667	0.0607679
49.3333	0.0666813
49.4	0.0712858
49.4667	0.0635463
49.5333	0.049721
49.6	0.22887
49.6667	0.087866
49.7333	0.0859693
49.8	0.044897
49.8667	0.0813139
49.9333	0.0850484
50	0.148438
50.0667	0.0838101
50.1333	0.062982
50.2	0.0669007
50.2667	0.0729199
50.3333	0.0666264
50.4	0.0975335
50.4667	0.113961
50.5333	0.0870117
50.6	0.0843979
50.6667	0.0575075
50.7333	0.0993362
50.8	0.0636482
50.8667	0.0621943
50.9333	0.103623
51	0.07475
51.0667	0.0766584
51.1333	0.0803577
51.2	0.0455554
51.2667	0.237781
51.3333	0.113636
51.4	0.0953155
51.4667	0.115184
51.5333	0.0671633
51.6	0.104807
51.6667	0.0785081
51.7333	0.113659
51.8	0.0716346
51.8667	0.0809102
51.9333	0.0685231
52	0.0567473
52.0667	0.0503833
52.1333	0.0417111
52.2	0.0514021
52.2667	0.0552817
52.3333	0.0664579
52.4	0.0527227
52.4667	0.0570608
52.5333	0.0524641
52.6	0.0352804
52.6667	0.0380196
52.7333	0.075471
52.8	0.0478204
52.8667	0.0561947
52.9333	0.250521
53	0.080103
53.0667	0.0766662
53.1333	0.0726966
53.2	0.0910245
53.2667	0.0614302
53.3333	0.108091
53.4	0.0942105
53.4667	0.0643771
53.5333	0.0789038
53.6	0.0887203
53.6667	0.0679588
53.7333	0.0826502
53.8	0.0692598
53.8667	0.0642595
53.9333	0.0709018
54	0.0829715
54.0667	0.0987993
54.1333	0.100151
54.2	0.092063
54.2667	0.131611
54.3333	0.0632955
54.4	0.0937637
54.4667	0.0941948
54.5333	0.0455005
54.6	0.23822
54.6667	0.067998
54.7333	0.0867688
54.8	0.0739153
54.8667	0.0532988
54.9333	0.0930662
55	0.0626097
55.0667	0.106617
55.1333	0.0855226
55.2	0.0777557
55.2667	0.0768073
55.3333	0.0782142
55.4	0.057966
55.4667	0.102514
55.5333	0.0781985
55.6	0.0727553
55.6667	0.0758512
55.7333	0.0664344
55.8	0.0927409
55.8667	0.0529069
55.9333	0.0826933
56	0.079523
56.0667	0.0791899
56.1333	0.071517
56.2	0.0558969
56.2667	0.253398
56.3333	0.0972984
56.4	0.100782
56.4667	0.0965578
56.5333	0.0801853
56.6	0.0790371
56.6667	0.0952372
56.7333	0.0961973
56.8	0.0533693
56.8667	0.0677746
56.9333	0.0761255
57	0.109987
57.0667	0.0504224
57.1333	0.0835828
57.2	0.0758943
57.2667	0.0545489
57.3333	0.0688797
57.4	0.0558146
57.4667	0.0811101
57.5333	0.0868824
57.6	0.0711251
57.6667	0.0862868
57.7333	0.060909
57.8	0.0831714
57.8667	0.0561712
57.9333	0.234447
58	0.0682841
58.0667	0.0706275
58.1333	0.0818586
58.2	0.0923608
58.2667	0.0762705
58.3333	0.07745
58.4	0.0609403
58.4667	0.0650589
58.5333	0.0530127
58.6	0.110908
58.6667	0.115246
58.7333	0.0829911
58.8	0.0809729
58.8667	0.0729513
58.9333	0.0766976
59	0.0784806
59.0667	0.0672221
59.1333	0.0756709
59.2	0.0574409
59.2667	0.0640988
59.3333	0.0644555
59.4	0.0857891
59.4667	0.0724732
59.5333	0.0927448
59.6	0.0667871
59.6667	0.0688209
59.7333	0.0642517
59.8	0.0709214
59.8667	0.0566572
59.9333	0.0674729
60	0.0690247
60.0667	0.0643105
60.1333	0.0712114
60.2	0.0411703
60.2667	0.262665
60.3333	0.124753
60.4	0.0948375
60.4667	0.093654
60.5333	0.0824425
60.6	0.0917887
60.6667	0.0881599
60.7333	0.0670536
60.8	0.0819252
60.8667	0.0529735
60.9333	0.0681508
61	0.0743738
61.0667	0.0675434
61.1333	0.0582364
61.2	0.0797816
61.2667	0.0416954
61.3333	0.0691501
61.4	0.0545175
61.4667	0.04572
61.5333	0.044705
61.6	0.0648552
61.6667	0.0286029
61.7333	0.0460805
61.8	0.0531891
61.8667	0.0266083
61.9333	0.206267
62	0.0628448
62.0667	0.0764233
62.1333	0.0908834
62.2	0.0392619
62.2667	0.060329
62.3333	0.063562
62.4	0.0559871
62.4667	0.0652666
62.5333	0.0560811
62.6	0.0560341
62.6667	0.0470641
62.7333	0.0654351
62.8	0.0759883
62.8667	0.0732256
62.9333	0.0526209
63	0.0540473
63.0667	0.0551367
63.1333	0.0857068
63.2	0.0748715
63.2667	0.0771287
63.3333	0.0591299
63.4	0.0519351
63.4667	0.0636639
63.5333	0.0420677
63.6	0.222663
63.6667	0.0530872
63.7333	0.116649
63.8	0.101233
63.8667	0.0627469
63.9333	0.0538435
64	0.056908
64.0667	0.0544587
64.1333	0.0741308
64.2	0.0757885
64.2667	0.056955
64.3333	0.0694558
64.4	0.0542393
64.4667	0.0638716
64.5333	0.0667322
64.6	0.0481652
64.6667	0.053095
64.7333	0.0565435
64.8	0.057868
64.8667	0.0661444
64.9333	0.058448
65	0.0749694
65.0667	0.083524
65.1333	0.0843548
65.2	0.0621316
65.2667	0.233753
65.3333	0.10717
65.4	0.0763841
65.4667	0.0861731
65.5333	0.0846918
65.6	0.0881246
65.6667	0.066407
65.7333	0.0639774
65.8	0.0735744
65.8667	0.054349
65.9333	0.0649218
66	0.0961424
66.0667	0.0527188
66.1333	0.0869647
66.2	0.0706745
66.2667	0.0609364
66.3333	0.0670967
66.4	0.0643418
66.4667	0.062402
66.5333	0.0845664
66.6	0.0614537
66.6667	0.156158
66.7333	0.0402024
66.8	0.0488432
66.8667	0.0474599
66.9333	0.219908
67	0.119761
67.0667	0.117844
67.1333	0.0915496
67.2	0.0926312
67.2667	0.0790371
67.3333	0.19495
67.4	0.110712
67.4667	0.0876466
67.5333	0.0731511
67.6	0.08912
67.6667	0.0743738
67.7333	0.0647768
67.8	0.0688366
67.8667	0.0723204
67.9333	0.0908168
68	0.0760628
68.0667	0.0932229
68.1333	0.0532988
68.2	0.0844567
68.2667	0.0812081
68.3333	0.0610383
68.4	0.0566963
68.4667	0.0729356
68.5333	0.0722498
68.6	0.0739153
68.6667	0.0542079
68.7333	0.0883323
68.8	0.0609286
68.8667	0.0644868
68.9333	0.0484435
69	0.256928
69.0667	0.0928115
69.1333	0.105218
69.2	0.104489
69.2667	0.104963
69.3333	0.0748989
69.4	0.065247
69.4667	0.0948923
69.5333	0.0784179
69.6	0.0926625
69.6667	0.0811219
69.7333	0.0968674
69.8	0.0665167
69.8667	0.110062
69.9333	0.0804635
70	0.0823171
70.0667	0.0739545
70.1333	0.0808123
70.2	0.0644594
70.2667	0.0865611
70.3333	0.0710507
70.4	0.0756082
70.4667	0.0548232
70.5333	0.0837984
70.6	0.0545293
70.6667	0.270072
70.7333	0.108514
70.8	0.102569
70.8667	0.103486
70.9333	0.0652039
71	0.0776185
71.0667	0.0832576
71.1333	0.0807143
71.2	0.063225
71.2667	0.0627665
71.3333	0.056281
71.4	0.0878268
71.4667	0.101178
71.5333	0.0727436
71.6	0.0860399
71.6667	0.0554267
71.7333	0.0768779
71.8	0.0331721
71.8667	0.0488902
71.9333	0.049866
72	0.0489843
72.0667	0.0608149
72.1333	0.0494428
72.2	0.0716738
72.2667	0.0477263
72.3333	0.220868
72.4	0.115383
72.4667	0.0844998
72.5333	0.089939
72.6	0.077595
72.6667	0.104579
72.7333	0.0827912
72.8	0.0969771
72.8667	0.10003
72.9333	0.0656311
73	0.0763057
73.0667	0.0514805
73.1333	0.0616183
73.2	0.103075
73.2667	0.068433
73.3333	0.0629115
73.4	0.0611128
73.4667	0.0949824
73.5333	0.0716503
73.6	0.0904994
73.6667	0.0694362
73.7333	0.0702003
73.8	0.0632132
73.8667	0.0514452
73.9333	0.0501873
74	0.21597
74.0667	0.106794
74.1333	0.0953077
74.2	0.0757258
74.2667	0.0752829
74.3333	0.0750517
74.4	0.0745227
74.4667	0.0800951
74.5333	0.0715836
74.6	0.0714112
74.6667	0.0686054
74.7333	0.0928702
74.8	0.100708
74.8667	0.0724967
74.9333	0.0643418
75	0.0476049
75.0667	0.082176
75.1333	0.0553248
75.2	0.0670379
75.2667	0.0597726
75.3333	0.0636482
75.4	0.066215
75.4667	0.0661719
75.5333	0.0564377
75.6	0.0625549
75.6667	0.220899
75.7333	0.123625
75.8	0.0977491
75.8667	0.0633974
75.9333	0.0902682
76	0.06877
76.0667	0.0847114
76.1333	0.0612891
