time_sec	queue_density
170.733	0.0448186
170.867	0.0296218
171	0.02064
171.133	0.0111841
171.267	0.004871
171.4	0.00297824
171.533	0.00132453
171.667	0.000184181
171.8	0.000176343
171.933	0.000144993
172.067	0.000129318
172.2	0.0001254
172.333	0.000129318
172.467	8.62123e-05
172.6	5.09436e-05
172.733	4.70249e-05
172.867	3.91874e-05
173	3.52687e-05
173.133	3.52687e-05
173.267	0
173.4	0
173.533	0
173.667	0
173.8	0
173.933	2.35124e-05
174.067	0.000305662
174.2	0.000274312
174.333	0.000235124
174.467	0.000242962
174.6	0.000211612
174.733	0.000192018
174.867	0.000199856
175	0.00569001
175.133	0.0143622
175.267	0.0223133
175.4	0.0258363
175.533	0.0282737
175.667	0.0313774
175.8	0.0367147
175.933	0.0498307
176.067	0.0678256
176.2	0.0825208
176.333	0.0976237
176.467	0.116155
176.6	0.129969
176.733	0.138328
176.867	0.149904
177	0.155249
177.133	0.161464
177.267	0.17101
177.4	0.179028
177.533	0.182441
177.667	0.180811
177.8	0.174815
177.933	0.172848
178.067	0.171621
178.2	0.172303
178.333	0.178381
178.467	0.179153
178.6	0.178981
178.733	0.171786
178.867	0.158364
179	0.151389
179.133	0.143504
179.267	0.141459
179.4	0.136349
179.533	0.128347
179.667	0.118115
179.8	0.109435
179.933	0.101809
180.067	0.0908913
180.2	0.0794525
180.333	0.0710664
180.467	0.0615556
180.6	0.055991
180.733	0.0515902
180.867	0.052084
181	0.0535339
181.133	0.0538004
181.267	0.0535653
181.4	0.0516098
181.533	0.0526483
181.667	0.0538043
181.8	0.0562222
181.933	0.0624922
182.067	0.0720029
182.2	0.0781671
182.333	0.0816352
182.467	0.0868471
182.6	0.0892768
182.733	0.0915771
182.867	0.0928977
183	0.0951039
183.133	0.0982115
183.267	0.101676
183.4	0.102937
183.533	0.10434
183.667	0.105924
183.8	0.108341
183.933	0.109062
184.067	0.109976
184.2	0.111578
184.333	0.112762
184.467	0.114008
184.6	0.114333
184.733	0.115242
184.867	0.117018
185	0.117425
185.133	0.117982
185.267	0.11978
185.4	0.121932
185.533	0.124522
185.667	0.125995
185.8	0.125995
185.933	0.127018
186.067	0.129616
186.2	0.129785
186.333	0.129224
186.467	0.129299
186.6	0.129217
186.733	0.129326
186.867	0.129514
187	0.129565
187.133	0.130584
187.267	0.131388
187.4	0.130188
187.533	0.130772
187.667	0.131207
187.8	0.13194
187.933	0.131681
188.067	0.13203
188.2	0.133053
188.333	0.132696
188.467	0.132152
188.6	0.132187
188.733	0.132293
188.867	0.132724
189	0.132834
189.133	0.134914
189.267	0.134534
189.4	0.134338
189.533	0.134362
189.667	0.13328
189.8	0.133476
189.933	0.134621
190.067	0.139636
190.2	0.142928
190.333	0.143924
190.467	0.140742
190.6	0.138825
190.733	0.133739
190.867	0.132453
191	0.133382
191.133	0.134037
191.267	0.135353
191.4	0.136807
191.533	0.137293
191.667	0.1364
191.8	0.13571
191.933	0.136611
192.067	0.139182
192.2	0.140918
192.333	0.14234
192.467	0.143312
192.6	0.14408
192.733	0.145389
192.867	0.144061
193	0.142141
193.133	0.142097
193.267	0.14274
193.4	0.14314
193.533	0.142944
193.667	0.142215
193.8	0.14267
