time_sec	Dynamic_density
27.4	0.0758159
27.4667	0.0826345
27.5333	0.0914125
27.6	0.0934581
27.6667	0.100371
27.7333	0.10235
27.8	0.103839
27.8667	0.107875
27.9333	0.224928
28	0.118542
28.0667	0.130333
28.1333	0.14111
28.2	0.131807
28.2667	0.137183
28.3333	0.142101
28.4	0.142822
28.4667	0.153603
28.5333	0.156228
28.6	0.156793
28.6667	0.167244
28.7333	0.170461
28.8	0.175469
28.8667	0.173878
28.9333	0.1792
29	0.180094
29.0667	0.186595
29.1333	0.188836
29.2	0.197857
29.2667	0.202634
29.3333	0.203296
29.4	0.208551
29.4667	0.21381
29.5333	0.211632
29.6	0.288933
29.6667	0.229054
29.7333	0.232064
29.8	0.23311
29.8667	0.231664
29.9333	0.230998
30	0.23409
30.0667	0.240207
30.1333	0.229407
30.2	0.232127
30.2667	0.236586
30.3333	0.230101
30.4	0.237433
30.4667	0.234568
30.5333	0.231797
30.6	0.231801
30.6667	0.234544
30.7333	0.227491
30.8	0.233925
30.8667	0.222295
30.9333	0.212768
31	0.240685
31.0667	0.236617
31.1333	0.172515
31.2	0.238267
31.2667	0.213234
31.3333	0.27133
31.4	0.233933
31.4667	0.238342
31.5333	0.249483
31.6	0.185439
31.6667	0.212964
31.7333	0.220265
31.8	0.225171
31.8667	0.212317
31.9333	0.177876
32	0.203547
32.0667	0.140428
32.1333	0.221765
32.2	0.216557
32.2667	0.154057
32.3333	0.147509
32.4	0.246708
32.4667	0.21789
32.5333	0.114353
32.6	0.223176
32.6667	0.126391
32.7333	0.154195
32.8	0.240223
32.8667	0.206475
32.9333	0.170716
33	0.216844
33.0667	0.0381215
33.1333	0.00832341
33.2	0.0143661
33.2667	0.0169329
33.3333	0.0244098
33.4	0.017168
33.4667	0.0323414
33.5333	0.0375141
33.6	0.030817
33.6667	0.0465664
33.7333	0.0516568
33.8	0.0481652
33.8667	0.0567159
33.9333	0.0600116
34	0.0498581
34.0667	0.0489098
34.1333	0.0662698
34.2	0.0687347
34.2667	0.0685074
34.3333	0.0707019
34.4	0.059126
34.4667	0.0614302
34.5333	0.0601879
34.6	0.140655
34.6667	0.0579268
34.7333	0.0808907
34.8	0.0597177
34.8667	0.0675121
34.9333	0.0751771
35	0.0652274
35.0667	0.0783866
35.1333	0.0706236
35.2	0.0656076
35.2667	0.0730688
35.3333	0.0710429
35.4	0.0693421
35.4667	0.0816313
35.5333	0.0815921
35.6	0.0762313
35.6667	0.0788059
35.7333	0.0705256
35.8	0.0796837
35.8667	0.079476
35.9333	0.0897627
36	0.0777792
36.0667	0.0793232
36.1333	0.0871528
36.2	0.0971456
36.2667	0.172158
36.3333	0.127806
36.4	0.101785
36.4667	0.0985759
36.5333	0.141545
36.6	0.105199
36.6667	0.102122
36.7333	0.117057
36.8	0.113463
36.8667	0.106468
36.9333	0.115317
37	0.102526
37.0667	0.104195
37.1333	0.0957975
37.2	0.105712
37.2667	0.12025
37.3333	0.0922707
37.4	0.112895
37.4667	0.123523
37.5333	0.114196
37.6	0.240015
37.6667	0.213129
37.7333	0.0426947
37.8	0.112613
37.8667	0.0679862
37.9333	0.185607
38	0.0457278
38.0667	0.0331251
38.1333	0.0280582
38.2	0.0356253
38.2667	0.0341753
38.3333	0.043306
38.4	0.0364521
38.4667	0.0373221
38.5333	0.0500188
38.6	0.0462059
38.6667	0.0190608
38.7333	0.0509554
38.8	0.0573664
38.8667	0.0619906
38.9333	0.0730806
39	0.0611598
39.0667	0.058495
39.1333	0.0583618
39.2	0.0590868
39.2667	0.0695851
39.3333	0.0764977
39.4	0.0754201
39.4667	0.0700984
39.5333	0.0655919
39.6	0.169125
39.6667	0.0886262
39.7333	0.0882461
39.8	0.0796758
39.8667	0.0811219
39.9333	0.0894453
40	0.0784062
40.0667	0.0822348
40.1333	0.0844998
40.2	0.0763214
40.2667	0.084155
40.3333	0.0938147
40.4	0.0868197
40.4667	0.0806438
40.5333	0.0805536
40.6	0.0858165
40.6667	0.103369
40.7333	0.100414
40.8	0.097945
40.8667	0.10014
40.9333	0.0941478
41	0.10255
41.0667	0.106386
41.1333	0.10811
41.2	0.107166
41.2667	0.179212
41.3333	0.118546
41.4	0.109325
41.4667	0.120058
41.5333	0.0755024
41.6	0.116935
41.6667	0.113181
41.7333	0.0586361
41.8	0.121477
41.8667	0.116434
41.9333	0.0662581
42	0.128574
42.0667	0.1221
42.1333	0.0735744
42.2	0.103588
42.2667	0.118934
42.3333	0.0647102
42.4	0.117347
42.4667	0.109795
42.5333	0.0614772
42.6	0.0769719
42.6667	0.102122
42.7333	0.0689189
42.8	0.0832497
42.8667	0.074558
42.9333	0.188346
43	0.0879679
43.0667	0.0785159
43.1333	0.0772384
43.2	0.072677
43.2667	0.0750556
43.3333	0.0740956
43.4	0.071278
43.4667	0.069205
43.5333	0.0925332
43.6	0.0741191
43.6667	0.065153
43.7333	0.0704237
43.8	0.0754083
43.8667	0.0802754
43.9333	0.0705177
44	0.104858
44.0667	0.087431
44.1333	0.0662698
44.2	0.0998848
44.2667	0.0830891
44.3333	0.0273646
44.4	0.0869529
44.4667	0.0926586
44.5333	0.0859341
44.6	0.182245
44.6667	0.0987248
44.7333	0.109349
44.8	0.105061
44.8667	0.101154
44.9333	0.0372437
45	0.095198
45.0667	0.103177
45.1333	0.0938734
45.2	0.118961
45.2667	0.107178
45.3333	0.128253
45.4	0.0960209
45.4667	0.100359
45.5333	0.100512
45.6	0.114502
45.6667	0.100065
45.7333	0.0322473
45.8	0.0982859
45.8667	0.102189
45.9333	0.0914242
46	0.112178
46.0667	0.100273
46.1333	0.0650785
46.2	0.115223
46.2667	0.251411
46.3333	0.0859262
46.4	0.121834
46.4667	0.116567
46.5333	0.104701
46.6	0.149249
46.6667	0.125051
46.7333	0.107315
46.8	0.0914517
46.8667	0.121955
46.9333	0.0642752
47	0.0636756
47.0667	0.120897
47.1333	0.0387368
47.2	0.106143
47.2667	0.0558734
47.3333	0.0214669
47.4	0.0627351
47.4667	0.0225837
47.5333	0.0620023
47.6	0.076678
47.6667	0.0632328
47.7333	0.0464841
47.8	0.0487727
47.8667	0.0779163
47.9333	0.155355
48	0.0430356
48.0667	0.077015
48.1333	0.0634954
48.2	0.0787471
48.2667	0.0375729
48.3333	0.0648512
48.4	0.104305
48.4667	0.0558734
48.5333	0.0234066
48.6	0.0362758
48.6667	0.0576878
48.7333	0.0426241
48.8	0.0579033
48.8667	0.0625666
48.9333	0.0353274
49	0.0546625
49.0667	0.0256168
49.1333	0.0360015
49.2	0.015287
49.2667	0.0194605
49.3333	0.0470484
49.4	0.0541139
49.4667	0.0272744
49.5333	0.0315537
49.6	0.153689
49.6667	0.015769
49.7333	0.0411154
49.8	0.0123754
49.8667	0.045379
49.9333	0.0572097
50	0.1304
50.0667	0.0330115
50.1333	0.00656389
50.2	0.00392658
50.2667	0.0122696
50.3333	0.0369067
50.4	0.00159493
50.4667	0.0161491
50.5333	0.00440858
50.6	0.00947943
50.6667	0.00616418
50.7333	0.0409744
50.8	0.00977726
50.8667	0.00264515
50.9333	0.0563241
51	0.0264397
51.0667	0.0149657
51.1333	0.00579974
51.2	0.00723008
51.2667	0.134256
51.3333	0.0217529
51.4	0.016059
51.4667	0.0391561
51.5333	0.0105297
51.6	0.00493761
51.6667	0.00410292
51.7333	0.0356449
51.8	0.0154829
51.8667	0.0066697
51.9333	0.00368362
52	0.0110313
52.0667	0.00552542
52.1333	0.00281366
52.2	0.0132062
52.2667	0.0151146
52.3333	0.016298
52.4	0.0191274
52.4667	0.019774
52.5333	0.0254522
52.6	0.0131199
52.6667	0.0152557
52.7333	0.0406765
52.8	0.0230344
52.8667	0.0226151
52.9333	0.149649
53	0.0311422
53.0667	0.0197152
53.1333	0.00656781
53.2	0.0266239
53.2667	0.0390385
53.3333	0.0428593
53.4	0.0391443
53.4667	0.0343047
53.5333	0.007234
53.6	0.0371262
53.6667	0.0230461
53.7333	0.0529148
53.8	0.0456337
53.8667	0.0368754
53.9333	0.0487217
54	0.0463783
54.0667	0.0474364
54.1333	0.00680293
54.2	0.0113761
54.2667	0.0624569
54.3333	0.0335523
54.4	0.0154908
54.4667	0.0138998
54.5333	0.00350727
54.6	0.0466448
54.6667	0.00700671
54.7333	0.03829
54.8	0.0369537
54.8667	0.0176226
54.9333	0.0146678
55	0.0354254
55.0667	0.047358
55.1333	0.0751771
55.2	0.0450028
55.2667	0.0334308
55.3333	0.0305819
55.4	0.02392
55.4667	0.020832
55.5333	0.0150754
55.6	0.0183946
55.6667	0.0215844
55.7333	0.0440976
55.8	0.0431022
55.8667	0.0230892
55.9333	0.0466134
56	0.0448931
56.0667	0.0531577
56.1333	0.0577035
56.2	0.041041
56.2667	0.163153
56.3333	0.0593846
56.4	0.0464567
56.4667	0.0434236
56.5333	0.0296061
56.6	0.0247116
56.6667	0.0331094
56.7333	0.0334465
56.8	0.0250408
56.8667	0.024931
56.9333	0.038098
57	0.0294533
57.0667	0.0298334
57.1333	0.0621943
57.2	0.0308875
57.2667	0.0216824
57.3333	0.0463234
57.4	0.0221879
57.4667	0.0561007
57.5333	0.062406
57.6	0.0335366
57.6667	0.0418953
57.7333	0.0390855
57.8	0.0465546
57.8667	0.0349121
57.9333	0.114035
58	0.0142956
58.0667	0.021267
58.1333	0.056328
58.2	0.0515079
58.2667	0.0436313
58.3333	0.0791742
58.4	0.044658
58.4667	0.0563711
58.5333	0.0401162
58.6	0.059753
58.6667	0.0409312
58.7333	0.0645926
58.8	0.027635
58.8667	0.0231715
58.9333	0.0320475
59	0.0464488
59.0667	0.0214865
59.1333	0.0290457
59.2	0.0357507
59.2667	0.0391757
59.3333	0.0299588
59.4	0.0296531
59.4667	0.0171053
59.5333	0.0162902
59.6	0.0233087
59.6667	0.0351511
59.7333	0.0562339
59.8	0.020064
59.8667	0.032937
59.9333	0.0336306
60	0.0246019
60.0667	0.0408803
60.1333	0.0449597
60.2	0.0342772
60.2667	0.235665
60.3333	0.0730688
60.4	0.0565984
60.4667	0.0270746
60.5333	0.0314009
60.6	0.0267297
60.6667	0.0244177
60.7333	0.022521
60.8	0.0126301
60.8667	0.011572
60.9333	0.0212709
61	0.0118385
61.0667	0.0100633
61.1333	0.01466
61.2	0.0130729
61.2667	0.0071517
61.3333	0.0507242
61.4	0.0303154
61.4667	0.0151499
61.5333	0.0278231
61.6	0.0253817
61.6667	0.0231245
61.7333	0.0549486
61.8	0.00256286
61.8667	0.00160668
61.9333	0.114658
62	0.01379
62.0667	0.0428318
62.1333	0.073688
62.2	0.0114897
62.2667	0.0101378
62.3333	0.0160316
62.4	0.0213767
62.4667	0.0213219
62.5333	0.0225092
62.6	0.0197857
62.6667	0.0214512
62.7333	0.0367578
62.8	0.0186023
62.8667	0.0243471
62.9333	0.0307778
63	0.0241355
63.0667	0.0303232
63.1333	0.0421108
63.2	0.0445718
63.2667	0.0316438
63.3333	0.0493761
63.4	0.0241865
63.4667	0.0418443
